#Table1
z,ra,dec
0.9555536,204.02573,64.344726
0.6407487,204.47383,64.370011
1.575088,207.8421,62.36895
1.119267,207.16941,62.560227
0.7797592,208.17426,62.479366
2.007118,208.47936,62.600503
1.693893,208.49271,63.092169
2.077132,208.42429,63.369242
0.520152,209.15279,63.378623
1.681619,206.73311,62.435091
1.743914,206.81123,62.400559
0.8037891,206.91599,62.363777
1.43284,206.76721,62.060835
1.141896,207.12625,62.444597
0.9294107,207.09603,63.173994
0.3231665,207.31918,63.23111
1.905004,206.93087,63.326919
0.8070998,207.90075,63.365008
0.8428226,218.99599,61.648107
0.9957202,219.62492,61.510442
1.783351,219.30205,61.588673
2.063512,219.26036,61.576962
0.4423358,220.18058,61.502473
0.08111733,220.16374,61.463392
1.533264,220.12177,61.322332
0.2755408,220.05318,61.942517
0.2102813,222.61105,58.662477
0.9633824,223.60343,59.516027
0.3027818,223.51582,59.300428
1.508674,226.78125,61.688859
1.281039,226.38265,61.596504
1.41597,227.16361,61.38264
1.381894,227.05039,61.544746
0.2013612,227.31741,61.62133
1.851368,227.05702,61.210142
1.165709,227.01506,61.237953
1.589787,227.03782,61.408635
1.854967,226.16387,62.568071
1.421759,226.32126,61.960757
1.163306,226.14298,61.907669
1.596417,227.42751,61.553082
1.463172,227.71586,61.172404
1.454367,226.5489,62.358321
1.372873,226.88929,61.862072
0.836615,226.45528,61.86946
1.280565,226.51942,62.44182
1.989298,226.84416,61.888923
2.613078,226.67681,62.36566
1.109352,228.34857,61.580274
1.226579,228.2447,61.640874
1.110268,228.44607,61.644091
0.5362739,228.39293,61.499094
1.406347,228.01051,61.523071
0.7251856,228.64191,61.324108
1.165493,228.20853,61.189228
1.619954,227.89792,61.201095
1.47113,226.9888,62.226127
1.739199,228.02525,61.853533
0.7320099,227.24139,61.947103
1.190696,226.96991,61.772728
1.057448,227.40259,61.785897
0.7340448,228.97651,61.284052
1.016484,228.90494,61.322647
0.4446379,231.90413,57.248837
1.914433,231.58484,57.862296
0.1868622,231.32202,57.772909
1.561603,231.29311,58.167133
1.302203,231.21701,57.328758
0.5108938,231.67313,57.279887
1.622578,236.20635,57.590862
0.6744918,236.23352,57.068698
1.729167,236.25023,57.991955
0.7221721,235.64396,56.902228
0.7990696,235.19162,56.358586
0.2073707,236.24024,56.647295
0.1073959,236.43967,56.592993
0.6831915,236.76323,56.364644
1.068131,236.76386,56.559339
0.4376451,236.72092,57.170458
1.174742,236.68619,57.865069
0.527515,236.5325,57.17104
1.551911,236.93865,56.834528
0.6932528,237.12871,56.503369
1.148441,236.78977,57.62084
0.6362345,237.11588,57.450299
0.6267536,237.01097,57.139875
0.9395805,237.46251,56.678506
1.78667,241.44832,51.225064
0.913973,241.7119,51.334989
0.286133,241.56965,51.415499
1.94701,240.69754,51.738324
1.440036,244.95658,47.21547
1.455557,245.67591,47.329301
0.256944,245.66104,46.945015
1.729858,246.38236,47.409023
0.5324069,245.90911,47.36528
1.773059,246.17107,47.180757
1.022374,246.43222,47.354885
1.439518,246.54475,46.979002
1.766342,247.02315,47.246048
0.2719533,246.98013,47.08141
1.87085,246.95757,47.146305
0.8924747,193.56426,64.711257
1.53209,194.15982,64.659809
1.614859,193.62703,64.677936
0.3343579,193.8816,64.569028
1.619832,195.73461,65.47898
1.687848,195.69603,65.844154
2.078479,194.65815,65.151177
0.3090932,194.46809,64.64521
0.8473672,194.50537,64.879395
1.080028,196.0824,65.616074
1.179146,196.18911,65.532152
0.317981,196.65971,65.565397
0.3388988,196.78387,65.300315
1.712964,196.24373,64.80119
2.130482,211.60317,61.444632
0.1808696,211.61368,61.480549
2.019874,212.10608,62.429573
0.294515,211.20459,62.111112
1.619052,212.71878,62.426384
0.7358036,212.25487,62.175117
1.112965,212.54531,61.96775
2.030028,213.33937,63.008342
0.1807441,213.35391,62.941038
1.881407,213.29771,62.819403
0.3358777,213.33974,62.754941
1.644192,224.75536,57.524925
1.544402,224.49856,57.994548
1.434867,223.02687,58.107216
1.915283,223.03049,58.081876
0.7205042,223.28602,58.516731
1.455289,223.046,58.223269
0.5883203,223.96189,57.903783
1.636719,224.33717,57.974956
2.076262,223.69147,57.860935
2.00817,224.44815,57.739861
0.7579151,223.69629,58.016202
1.514467,224.00947,58.006107
1.649226,222.85836,58.144674
1.832142,222.4664,58.164683
1.952232,222.45187,58.179512
0.8753185,222.3916,58.499297
0.4291215,223.46268,59.651346
0.8872582,223.035,59.614993
1.020244,222.71897,59.295669
1.755606,222.8072,58.773441
1.295144,222.79777,59.015986
1.29954,222.45157,58.849287
1.285786,223.74994,59.524716
0.9774239,223.91049,59.314874
1.841518,224.07004,59.608279
0.7778074,223.45354,58.795716
0.9719111,223.10103,59.114085
0.3748707,223.06206,59.15942
0.7896765,223.6204,58.727665
0.9500991,229.77182,55.566348
1.469886,229.91893,56.04263
1.773414,229.99434,56.066163
1.1406,229.62476,55.991131
1.820873,231.51704,54.77196
1.086129,231.04967,54.7683
1.844076,229.45267,55.830699
1.120727,229.53542,55.728625
2.065198,229.52118,55.766457
2.129717,229.36585,55.940994
0.7552705,231.0918,54.741338
1.219719,229.33469,55.829422
0.8930429,229.17037,55.977854
1.482319,229.17333,56.246489
1.703194,230.33673,56.965402
0.8215793,230.15313,56.82736
2.042421,229.65332,56.731372
1.309065,229.21372,56.480867
1.146729,229.43917,56.498411
1.439194,229.41893,56.387931
0.7428106,229.60532,56.580952
1.108583,229.66676,56.243127
1.647572,234.80594,54.706609
0.2149528,233.59665,54.135847
1.928001,235.21847,55.184655
1.679193,235.32246,54.877595
1.660126,234.40666,54.207943
0.3662273,234.21371,54.245188
0.1480452,241.01884,49.639006
0.7374647,240.91462,50.165407
2.360081,240.94109,50.318789
0.6372963,240.87386,50.456183
0.1002838,240.18747,50.870439
1.902661,239.56929,50.498278
1.552363,243.62817,51.27473
0.3483748,243.52951,51.565166
1.349591,243.37578,51.059881
1.390668,243.37551,51.520576
0.1163184,242.92481,49.979998
0.4188887,242.96844,51.307783
0.5982146,242.94901,50.995474
0.3582695,243.13509,51.400367
0.7322472,242.78123,50.675497
0.2389316,242.5674,50.124685
0.6385155,249.121,45.646402
1.009362,249.27945,46.150331
0.6656916,248.59504,46.146101
1.148995,248.13595,46.44837
0.05815266,248.03376,45.871628
0.8678194,248.42988,46.018066
1.411505,248.2872,45.941663
1.714513,247.34614,46.386458
1.747376,247.51334,46.405536
1.336994,247.43325,46.084057
1.32668,247.66788,45.964687
1.079977,247.63883,46.192586
1.695611,196.31874,64.018397
1.85742,196.07703,63.532701
1.850262,195.96473,63.331667
1.661075,196.60623,63.382305
1.260032,196.5621,63.794756
0.4979493,195.5454,64.365151
0.3065536,195.40427,63.731484
1.94677,194.85423,64.360991
0.9092672,194.43757,64.38521
0.1332631,194.37468,63.519263
1.331213,193.7046,64.414496
1.262433,193.86289,64.023833
1.190825,195.02693,65.533779
0.8006322,194.96014,65.590985
1.448804,195.30869,65.268738
2.04782,194.02178,65.165012
1.123218,214.38608,61.857021
0.1188692,214.42896,61.697924
0.957051,213.38561,61.451655
1.469372,214.4168,60.889945
0.2534376,214.41244,61.091531
0.7742726,214.43306,60.497907
1.755193,213.07686,61.942506
1.775669,213.00127,61.833364
0.7343771,213.73686,60.655137
0.6923867,213.89637,61.215721
0.9076092,212.69435,61.779387
1.824124,212.67241,61.921851
1.518541,213.6628,61.229204
1.552944,211.14393,61.651496
1.268924,226.22758,58.357096
1.998156,226.34513,58.392305
1.393823,226.28036,58.418666
1.070612,226.38907,58.460612
1.556563,225.3733,57.490544
0.4230222,225.62448,57.789154
1.807648,225.41847,57.173917
1.715117,225.29751,57.623436
2.122778,225.50334,58.0917
1.068933,225.73818,58.077768
0.9023956,225.94276,58.493153
1.494791,226.03811,58.354973
1.026866,225.19829,58.36656
2.093541,225.22117,58.096226
1.437952,225.30202,58.374565
1.545553,224.91449,58.067404
1.875702,224.6632,58.104655
2.027699,224.90564,58.367287
1.731916,224.81936,58.571353
0.7548282,224.70559,58.220565
1.022765,224.85027,57.867317
2.067134,224.8545,57.673949
0.9833652,225.0296,57.649835
0.6591101,224.81383,57.299922
1.953308,223.80024,58.308607
1.977361,223.70001,58.111748
1.878051,223.66457,58.457646
1.457453,223.87933,58.550007
1.922411,223.45103,58.143479
1.838977,223.99099,58.494123
2.126055,224.48446,57.746364
2.063078,224.7158,57.735602
0.9435992,224.78778,57.433245
0.9680539,224.72783,57.404725
1.255625,232.86309,55.298857
0.5820745,233.00448,55.576999
1.792202,232.45604,54.547038
1.732337,232.62104,55.546641
1.672997,232.68971,55.670867
1.467648,232.14459,54.513437
1.754802,232.0272,54.936974
0.6008509,232.65651,55.155674
0.07239492,232.38964,55.251646
1.382737,232.0597,55.366397
1.735734,232.36313,55.48642
2.030523,231.67687,54.7839
1.443847,231.7647,55.021002
1.552792,231.53396,54.950184
1.468507,231.69224,54.906936
0.2053815,231.91967,55.119715
1.761728,230.53275,55.967631
1.020847,230.25715,55.986946
1.188171,231.81637,54.494886
1.981548,231.87577,54.943654
1.770661,231.8955,54.3721
1.136622,231.95198,54.478165
1.199346,232.64773,54.349476
1.75583,232.89888,54.381527
1.71559,232.50705,54.08121
0.1653785,234.59495,55.271901
1.940879,234.24485,55.011199
0.4366622,234.59534,54.859997
0.913525,234.14535,54.72174
0.2286571,233.31349,54.402005
1.2304,233.31286,54.469425
0.624061,233.39072,54.641497
1.093412,233.29303,54.20572
1.27274,242.3497,50.782026
0.9197249,241.83079,50.297314
1.094095,241.69443,49.93929
0.2041662,241.62067,50.232263
1.606761,241.6469,50.558482
1.243014,241.62757,50.902444
0.2065142,241.22555,50.100205
0.5212288,241.32788,50.54648
0.1884685,244.05056,50.624419
1.300795,244.8564,51.508224
1.230526,243.46609,50.621803
0.3188711,244.6931,51.009776
1.629544,243.30328,50.195397
1.214032,243.3472,50.294496
1.291645,243.44022,49.905666
0.2386049,244.58244,51.406554
1.303803,250.30551,46.381375
1.127792,250.31948,46.662847
0.8013583,250.49565,45.919104
1.573841,250.26847,46.647595
1.704736,249.80878,46.055676
1.722939,250.27112,45.950316
1.448996,249.87076,45.884026
0.2519912,249.13159,46.284548
0.1657785,248.84423,46.180884
1.460735,248.86947,46.592088
0.5752771,248.69368,46.32968
1.781125,198.17451,63.262983
0.8997052,197.41842,63.432628
0.1925539,197.53336,63.684327
0.1796696,197.38695,63.646199
1.673056,197.16363,63.279404
1.151068,197.24457,63.60092
1.419144,197.0868,63.923044
6.931427,197.03639,64.243942
0.3293749,197.09759,63.992128
1.662065,196.58897,64.308977
1.414725,196.05041,64.098129
2.045745,195.95762,63.974402
0.943454,195.80744,64.212694
1.769942,212.05914,63.689798
0.7492889,211.97039,63.468588
1.279828,212.57873,63.327656
1.945149,212.50581,63.461086
1.734626,216.12019,61.891783
1.176928,215.63066,60.844709
1.802742,215.4936,61.679883
0.9477795,215.36211,61.760736
1.761999,214.63348,60.440745
1.068476,215.13882,60.720875
0.2181592,214.99674,61.028795
0.2070945,224.01348,63.311635
0.4215933,225.06042,63.010066
0.3029891,225.18151,62.950141
1.73817,226.90435,57.519608
2.025303,226.74852,57.957538
2.125628,226.52295,57.479552
1.785913,227.0088,57.731762
1.36571,227.15739,57.942462
0.6990147,226.94931,58.141726
1.647924,227.0473,58.173858
1.293572,227.24392,58.213858
1.628189,227.37762,58.171969
1.754172,227.41187,58.432157
0.5021762,227.13714,58.572914
1.257734,226.4817,57.324045
1.875308,226.31579,57.880802
1.372464,226.74872,58.083785
1.449979,226.91157,58.070309
1.269525,226.69687,58.43064
1.529739,226.03921,57.187823
1.457403,225.88515,57.288223
1.664174,226.28814,58.176516
0.9244908,231.41533,60.092732
1.929713,231.55615,59.868575
1.943095,230.07723,61.102662
1.88953,229.94854,61.161117
2.011281,230.01142,60.964654
1.488002,230.34895,60.354156
0.8323873,230.10127,60.750018
1.753872,231.73187,60.317127
0.9792785,231.90792,60.15442
1.776745,231.0565,60.644052
1.338341,231.29169,60.474493
1.424744,230.73004,60.441975
1.919783,230.78096,60.349308
1.873154,232.47578,59.941358
1.668798,232.23095,59.764988
1.833012,233.54453,54.828894
1.074273,233.63105,54.881699
1.414527,233.6087,55.250365
1.808985,233.18691,54.624361
1.563497,232.6586,54.942092
0.5751957,233.68921,53.89468
1.248216,234.32413,53.473347
0.2909023,233.87134,53.360724
1.61958,232.64875,53.962949
1.533255,233.12159,53.8609
1.79915,233.06623,53.904565
0.2899298,232.79878,53.872543
1.448405,234.0718,54.7861
1.232886,233.85977,54.944052
1.219134,240.25035,55.184697
1.979843,240.01809,55.074998
0.5095874,239.0258,55.665552
1.195197,240.71235,54.849425
1.477406,240.68459,54.754991
0.7280803,240.36892,54.755932
1.929176,240.75776,54.9288
1.504027,239.25714,56.227315
1.383114,239.69631,55.733197
0.5150614,239.56577,55.647951
0.5713761,241.3463,54.937066
1.59289,239.90684,55.803682
0.6715813,240.06539,55.38333
1.360753,242.24849,50.563796
1.071276,242.07898,50.905866
0.253999,242.93157,49.778913
1.237566,243.26257,49.053312
0.9404886,243.18787,49.300701
0.5388955,243.17305,49.419618
0.1893824,243.46066,49.698857
1.686894,243.49669,49.713864
1.135765,244.03182,49.123067
1.234057,244.05056,49.088942
1.278739,243.75335,49.179273
1.596567,243.72083,48.903427
0.891857,245.4404,51.330681
0.6750002,245.54925,51.401981
0.2220339,247.87696,44.588161
0.3999253,247.50144,45.206399
1.222785,247.45245,45.20334
0.1707384,247.5265,45.277105
0.2229173,247.95989,44.898746
1.339439,247.99945,45.822224
1.166328,247.89574,45.385047
1.650643,248.24501,45.26144
1.848499,248.42206,45.115957
1.471629,249.22647,44.914926
1.842063,249.09933,44.519516
1.102793,248.87403,44.713747
1.788436,248.58964,45.366638
0.4697289,249.09264,45.337099
1.463335,250.44584,46.276886
1.20061,14.152802,13.648261
1.027235,14.663299,14.429068
0.7480174,14.698957,14.938802
1.678342,14.777989,14.722384
0.5008878,13.692583,14.005277
1.666006,13.764676,14.135154
0.6170233,14.126054,14.50248
1.243996,14.019752,14.527421
1.656355,14.108747,14.85205
1.289691,13.516996,13.589467
0.907643,13.683602,14.779597
1.306471,13.61726,14.643913
1.564878,17.714245,13.903527
0.1892974,19.689757,13.557561
1.469379,20.053024,13.55891
0.6134374,20.164599,14.641305
0.4521722,20.317416,14.134081
0.7292219,20.49011,14.17671
1.89032,19.380302,13.877465
0.7695979,19.533411,13.803066
1.84399,19.386903,13.309771
0.820027,19.330925,13.423845
1.459014,19.853692,14.194944
1.302259,19.152783,13.651235
0.8222808,19.182985,13.810412
1.801194,19.444028,13.975861
1.384911,18.98465,13.879958
2.175229,24.200952,14.428032
1.684838,23.323252,13.366157
0.3984252,23.394102,13.541404
1.620641,23.883475,13.977486
0.5168863,23.773957,13.927152
0.6873377,23.264195,13.348643
0.4537027,23.05679,13.441094
0.3948658,23.242799,13.566025
1.602363,23.354936,13.894453
1.816805,23.517016,14.018875
1.234904,25.915251,13.362913
1.090258,25.512239,13.343323
1.28896,25.560607,12.849483
1.123814,25.953196,13.386912
0.9717656,26.188545,13.748185
1.491911,25.412571,13.04583
0.1986389,25.473427,12.957497
1.294272,25.220149,13.124601
0.3252514,25.253191,12.857992
0.1963526,25.437393,13.041413
1.073295,25.715592,13.564623
1.186069,25.05031,13.044951
2.078416,24.854886,13.23947
0.2433957,24.747247,13.352268
0.2335133,24.825977,13.31709
1.004572,25.229625,13.442738
1.718021,24.447951,13.224333
1.443821,24.578758,13.009595
0.8581209,24.585386,13.309299
1.770766,33.521837,12.89698
0.1484692,32.913885,12.332164
3.059109,32.961375,12.163829
0.4030114,33.152663,12.862149
0.4075507,33.326237,13.112211
0.2874082,33.318629,13.422454
1.623099,33.246696,13.438574
2.061759,32.832783,12.176345
2.955297,32.871521,12.686338
0.7819194,32.837674,12.246097
1.259044,33.09101,12.828755
1.216817,32.926866,13.353289
1.787681,27.559045,14.454651
2.138517,28.069668,13.859683
1.427528,27.547694,13.900485
1.891683,29.734464,13.1174
1.073735,30.010753,13.251753
1.632434,29.235497,12.652236
1.478397,29.034115,13.514136
1.630651,28.849597,12.534138
1.061281,116.83596,39.8689
1.22718,116.9315,40.019466
0.2101889,115.37359,39.476651
2.101484,115.4394,39.076034
0.5544389,115.37348,39.451317
0.4941354,116.29288,39.716472
0.7011874,116.44886,39.850612
1.314851,115.02632,38.813484
1.34182,115.05185,39.349719
1.175411,115.12872,39.355413
0.7461339,115.1376,39.261914
1.683514,115.23032,38.863101
1.167099,115.06749,39.381101
1.704481,115.79124,39.691905
5.119315,116.1286,39.75141
1.924518,116.06374,39.871382
0.3828507,114.92446,39.033025
1.210758,114.89674,39.186628
1.281042,114.80041,39.271668
0.807586,115.78811,39.61432
1.939867,115.71238,39.868431
0.9930576,115.57942,40.052519
1.44546,115.2525,39.933191
1.523437,12.173109,15.561882
1.36745,12.733396,15.012977
0.7930263,12.162326,15.118439
1.20106,12.673387,15.422488
1.278271,16.012158,15.13124
1.095878,16.002247,15.834898
1.016652,16.235838,15.265872
1.122619,18.25894,13.757958
0.1911381,18.189852,14.822278
1.964987,18.122546,15.203887
0.7738975,18.23893,15.061205
0.3748762,21.732625,15.56609
0.7997015,21.371371,14.78539
0.5481896,22.089281,15.332354
1.209048,22.316271,14.966915
1.895495,23.973871,13.369249
0.9884085,24.271094,14.22906
0.4377598,23.457406,15.500583
1.023138,23.331208,15.293757
1.003971,23.512925,15.311062
0.3314648,23.228514,15.220833
0.8013262,23.309803,15.176684
1.758739,23.666083,14.872076
1.593963,23.977229,14.627748
1.408416,25.577622,12.881394
1.15647,31.118131,13.614636
1.653992,30.99156,14.129435
1.496957,31.33631,14.739843
1.318959,31.278268,14.478687
0.7053206,31.603564,13.968858
1.161108,31.689292,13.656108
0.8542431,31.400945,14.132617
1.649611,31.721986,13.732154
2.073467,31.33563,13.826703
0.7905892,31.735437,13.745631
1.099305,31.710674,14.545854
1.019994,31.757587,14.499689
1.970111,31.760445,14.446328
1.022854,31.646879,14.48456
0.963526,31.872691,14.096403
1.229861,31.814587,13.661669
2.508528,33.463698,12.679205
1.856747,33.399093,12.67147
0.5655186,33.670102,12.967508
1.15711,33.727583,13.300815
0.1973861,26.750045,13.870534
1.028867,26.860978,14.364059
1.47724,27.117925,14.583543
0.8597792,114.13009,39.111071
1.117562,114.24957,38.813148
1.631312,114.13107,39.012239
0.6917374,114.39078,38.701887
0.9746965,114.31185,38.855078
1.292629,114.52864,38.378613
1.050458,114.44221,37.889592
1.507977,114.38629,37.87213
1.454476,114.41119,39.075214
1.019625,114.50986,38.521201
1.300854,114.84673,38.255493
1.555153,114.64989,38.74394
1.523792,114.98565,38.673979
0.4837405,114.7323,38.632119
0.2244963,114.6127,38.44101
0.3431473,115.26084,37.75232
0.9635971,115.99056,39.465183
1.074605,191.20909,64.474564
1.061239,191.75957,63.71127
0.3347341,191.45555,63.940954
1.31391,191.80251,63.891891
0.9247292,190.98609,63.790082
0.5527813,190.28807,63.834062
1.438072,190.85249,63.975527
0.267226,190.38252,65.799738
0.4177435,190.16182,65.766043
0.6514232,189.76699,64.874341
0.1022453,189.31013,65.283447
0.8270167,189.14164,65.092315
1.677185,189.45678,65.215115
0.7536207,191.06795,66.028166
0.3487528,210.38604,61.711514
1.187164,209.40853,62.313966
1.186614,209.4483,62.411493
1.193421,209.34753,62.467495
1.668731,209.78388,61.659455
1.917324,209.83534,61.566264
1.199777,209.92526,61.711834
0.5039497,210.0802,61.437772
0.1466461,209.01742,62.074022
1.930731,209.17584,62.287409
1.387251,209.18837,62.221806
0.3920768,208.64991,62.154011
0.3286313,208.92415,62.309592
1.706541,209.09099,62.179854
1.149998,209.08074,61.635526
0.5629129,209.51894,61.906867
1.382549,208.6425,61.992305
1.362646,208.77613,61.869383
1.593018,221.8906,62.493356
1.641066,222.49544,62.248108
1.668873,221.90584,61.805742
1.613805,221.02797,61.215438
0.6241402,221.26729,61.849536
0.1667445,220.21705,62.517606
1.370855,220.56523,61.514531
1.542716,231.37853,59.658577
1.187631,229.4639,58.69383
1.660388,229.31373,59.127656
0.7079244,230.332,59.261721
0.4117311,230.418,59.466827
0.2737924,230.55877,59.411538
1.715594,229.96501,59.557512
1.282089,230.10682,59.665402
2.018863,229.32,59.274222
0.3520721,229.20043,59.429076
0.8266469,229.17985,59.264318
3.477478,229.20194,59.305453
1.96679,229.52756,59.551587
0.8846421,229.19731,59.671246
0.7793557,228.89735,58.827781
1.354833,228.85049,58.868304
0.1500604,229.08589,58.93797
0.6243681,229.11804,59.040535
0.9731531,229.18965,58.925895
1.504954,228.35801,59.180325
1.718714,228.28009,59.642442
